N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
8,8,0.01,0.31701154449999747,0.21630862968350026,0.22258378334600795,0.17148883206684248,-0.06258430074578782,7.63543948718947e-6,146,-0.040190191893700246 + 0.0im,-0.03817853429520562 + 0.0im,1.0,5.2098661291779685e-6,0.6124991975383796,-0.03722554292537021,Terminated
8,8,0.01,0.3151041376842531,0.2156292918397379,0.2955032043606762,0.2062003577131019,-0.06233277167443815,6.9565805986758795e-6,147,-0.040238906587218334 + 0.0im,-0.03822062411180062 + 0.0im,1.0,4.352086657205112e-6,0.6128035586876319,-0.03777301851366293,Terminated
8,8,0.01,0.31326839586030436,0.2149334913540623,0.3697432354841516,0.2251760493329124,-0.06599562098476298,6.891147109702985e-6,139,-0.04061678315438462 + 0.0im,-0.03857390404445411 + 0.0im,1.0,5.137313932092987e-6,0.6123461712676923,-0.038132932030164865,Terminated
8,8,0.01,0.3140895122097164,0.21523471296483973,0.36542663235260464,0.22743703819770322,-0.0632037152015309,6.646082436254038e-6,145,-0.04080665229041771 + 0.0im,-0.038760831510716826 + 0.0im,1.0,5.786554203381552e-6,0.612606846398288,-0.03779370719800038,Terminated
8,8,0.01,0.31829881039167146,0.2167757750347353,0.40056599495246026,0.23670253579407322,-0.060620152618276066,6.477988702870798e-6,151,-0.03986337160408933 + 0.0im,-0.0378866508902924 + 0.0im,1.0,6.103422347288551e-6,0.612918116418265,-0.03702930981166691,Terminated
8,8,0.01,0.3160120346418967,0.21592489765011416,0.44171191141217586,0.23888352327603785,-0.06540689644269157,4.613906363328054e-6,140,-0.03966235027535611 + 0.0im,-0.03769367544205862 + 0.0im,1.0,5.0707231968369375e-6,0.6122446639052714,-0.03734069766811518,Terminated
8,8,0.01,0.31416472570270504,0.2152651122490363,0.4774190179756718,0.24234631905799547,-0.06499671237927696,5.030201137343493e-6,141,-0.041075027927034685 + 0.0im,-0.038915809031396714 + 0.0im,1.0,4.433420519978012e-6,0.6124982035125258,-0.03819884800476458,Terminated
8,8,0.01,0.19546086097204915,0.15708862422988154,0.295310150558049,0.20415814758118653,-0.10081412189356893,8.117003878879494e-6,91,-0.06733513036945295 + 0.0im,-0.06214159966346269 + 0.0im,1.0,5.012622613927712e-6,0.6123961416432883,-0.06144396597489743,Terminated
8,8,0.01,0.1971165453835262,0.15806051110466754,0.08837204145669053,0.08041605059417659,-0.09940963915712382,1.402890678977018e-5,92,-0.06493557559918697 + 0.0im,-0.06006458607853609 + 0.0im,1.0,5.992241662173704e-6,0.6125475801530886,-0.05984780410934108,Terminated
8,8,0.01,0.19671996366533093,0.15783653177890455,0.10639558173611939,0.09447374369602039,-0.0982148491626327,1.5876459637207833e-5,93,-0.06726972528506366 + 0.0im,-0.06209662561952167 + 0.0im,1.0,6.311357312144018e-6,0.613442269717878,-0.06127035152480014,Terminated
8,8,0.01,0.19640770259148838,0.15761828487643237,0.1396187440658373,0.1168793089012058,-0.09532550070384381,1.0849590094087083e-5,96,-0.06656524864168889 + 0.0im,-0.061454247853548506 + 0.0im,1.0,4.973282194756382e-6,0.6125901757602406,-0.060748844503192394,Terminated
8,8,0.01,0.1963636628190022,0.15758837816781987,0.15181953676296725,0.12698498002521097,-0.1017639594460313,1.032367401764968e-5,90,-0.06642449033524335 + 0.0im,-0.06135897864400057 + 0.0im,1.0,5.0541938680461565e-6,0.6119558694455214,-0.06085428039436574,Terminated
8,8,0.01,0.1963666751253006,0.15761276068751628,0.19108862316855216,0.1508072433622515,-0.10075490263998384,1.1606805309179175e-5,91,-0.06677453614318948 + 0.0im,-0.061662537012492157 + 0.0im,1.0,5.2858079840939084e-6,0.6126556416133634,-0.06103263361157328,Terminated
8,8,0.01,0.19604716525357782,0.15743523706788373,0.21043325947829242,0.16337718453330233,-0.10058745442908115,8.889237987280723e-6,91,-0.06602424797084151 + 0.0im,-0.06106189613672091 + 0.0im,1.0,5.023283911486958e-6,0.6122822258410664,-0.060665437424788755,Terminated
8,8,0.01,0.19622865353473654,0.15754491869833234,0.2366750778894951,0.1748678373659203,-0.10657674982765372,7.290938922520556e-6,86,-0.0665293693802798 + 0.0im,-0.06147359389584613 + 0.0im,1.0,5.299496607751169e-6,0.6118690206323991,-0.06134225466293465,Terminated
8,8,0.01,0.19643377231173906,0.15766055244019012,0.2713433544984153,0.19396045331572048,-0.10083892741680597,8.945788919447033e-6,91,-0.06627169308569363 + 0.0im,-0.06121601955692629 + 0.0im,1.0,6.038365167012797e-6,0.6122445438670635,-0.06090624123961827,Terminated
8,8,0.01,0.19605001890645918,0.15740774881425995,0.29273742160944494,0.20293825122410913,-0.10067548518395207,8.29727550390564e-6,91,-0.0665184900879943 + 0.0im,-0.061472341257083576 + 0.0im,1.0,5.259576551297834e-6,0.6123858235109874,-0.06067750263076739,Terminated
8,8,0.01,0.19915897050452264,0.15924604672957066,0.34806848028788784,0.2203460677982319,-0.10420632050420016,7.296916954095955e-6,88,-0.06559001132716948 + 0.0im,-0.06063111400020534 + 0.0im,1.0,6.83565761485743e-6,0.6122594841143228,-0.060221500964419875,Terminated
8,8,0.01,0.19617322190678924,0.1574948218011336,0.36554128843952766,0.22569668589345962,-0.10298960825427445,6.920569820644403e-6,89,-0.06636141353928737 + 0.0im,-0.06135855571740337 + 0.0im,1.0,7.177573066123466e-6,0.6121873331068713,-0.0605237865604646,Terminated
