N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
3.0,3.0,0.1,0.5,0.001,0.42166797639882936,0.0401395725656259,3.731835943681018,0.47983335232505014,-0.06753311039048764,0.19845172905039668,302.0,-0.02304220870614311,-0.04089569588679436,1.0,3.975983978752748e-17
3.0,3.0,0.1,0.001,0.1,0.23543409911758295,0.0487079000284693,3.106087480955976,0.3243947604201011,-0.07168094452570678,0.18567926402937018,540.0,-0.00853298595426312,-0.04482441064198136,1.0,0.009220480278957567
3.0,3.0,0.2,0.001,0.1,0.08598588956837434,0.05743535183495264,0.24500535182471347,0.9452389265720929,-0.07183511660809934,0.21237537701705644,42.0,-0.1561120918616242,0.18439752649039998,1.0,3.4450532470832787e-17
3.0,3.0,0.1,0.1,0.1,0.011091718616957829,0.04087518795108165,0.1909091986364438,0.7372574625986477,-0.06439906660188387,0.1932362441731675,41.0,-0.2501439278967073,0.15891794454883323,1.0,2.87565287736772e-17
3.0,3.0,0.1,0.2,0.1,0.17340878568140244,0.026279803308770132,0.9954708736960528,3.62419379883929,-0.06868286965383051,0.19810152403484182,70.0,-0.10958196302170277,0.16129419387364682,1.0,8.86349016060565e-17
3.0,3.0,0.2,0.1,0.1,0.27507913940462114,0.07484418976444307,4.723531645538258,11.274573933790347,-0.07197636376643352,0.19426666154811167,141.0,-0.05168567127626847,0.11248865057393298,1.0,3.262859837246143e-17
3.0,3.0,0.1,0.3,0.1,0.4369352474587264,0.028764013349562967,5.050774744880834,3.538358726768256,-0.07621153995091322,0.19774045339756707,473.0,-0.014587998944272854,0.014665225457249187,1.0,0.017342351244035117
3.0,3.0,0.2,0.2,0.1,0.06503595880092695,0.04087558630599328,0.23460281672084488,0.8952733187610953,-0.0746215497006913,0.22257853293779642,41.0,-0.1785770425116324,0.19428243942775822,1.0,6.424060255466997e-17
3.0,3.0,0.1,0.4,0.1,0.31054631470530447,0.048594385304900276,4.11842563254281,1.6610158525544496,-0.07068397541104322,0.1914010107523719,468.0,-0.012304283427923921,0.03468931220348992,1.0,0.013785472314757177
3.0,3.0,0.1,0.5,0.1,0.7343208998550493,0.048335969789678274,7.819830736317155,8.616562565143209,-0.0641347104990064,0.18545554749603296,571.0,-0.014531873679868607,-0.019734288210823,1.0,0.023532242385958056
3.0,3.0,0.1,0.001,0.1,0.030821067443791535,0.04106752407068008,0.2075679408289444,0.810207192563338,-0.06505216141600208,0.1943403387554102,42.0,-0.21391831800963984,0.16249727584484072,1.0,2.928544239965304e-17
3.0,3.0,0.2,0.3,0.1,0.7454170282011312,0.09227323147570324,7.266587381280384,6.827761008483243,-0.060480697946942726,0.1782025833342921,314.0,-0.025930483169064003,-0.015293497022037238,1.0,0.03859730661801889
3.0,3.0,0.1,0.1,0.1,0.001093667599294633,0.0362806122745904,0.20257927481390872,0.7847795534275004,-0.06766905440159315,0.20273000635443927,41.0,-0.26938504578965483,0.16789019475116765,1.0,5.560075069035055e-18
3.0,3.0,0.2,0.4,0.1,0.6343718318401321,0.08864043997109314,0.4226263047311374,0.01223294022603192,-0.07131664243203509,0.20578859329354726,1954.0,-0.0020405253140447664,-0.0060314382195254335,1.0,9.829756309881473e-13
3.0,3.0,0.1,0.2,0.1,0.3118705510283142,0.032798509826000716,5.187121262197188,0.5153993841591402,-0.06985679146598328,0.20285092226119636,240.0,-0.02974789985039393,-0.03585057565566552,1.0,5.876850482414705e-17
3.0,3.0,0.1,0.3,0.1,0.35048735432922873,0.025362483740213566,8.410980993650728,14.614183213253746,-0.052467255332741866,0.15024711276452168,468.0,-0.017824776525438304,-0.03126592218696833,1.0,0.06494496198736091
3.0,3.0,0.2,0.5,0.1,0.40121993383011795,0.11162370385151209,4.812232414838757,0.46117757949095856,-0.07234052533021139,0.19511297111592632,259.0,-0.026798314875582402,-0.016533538556813453,1.0,8.936615432187853e-17
3.0,3.0,0.1,0.4,0.1,0.3810711946869619,0.03648999282299949,2.520755890361833,0.035403848981598214,-0.07117193763713053,0.20112726709894901,951.0,-0.004657790334085782,-0.01327198648035341,1.0,0.005183885358547866
3.0,3.0,0.1,0.5,0.1,0.4482232552665673,0.025950287988120654,7.901327522717484,8.825953105771625,-0.0602581959920904,0.17248231741718775,235.0,-0.03400745463222601,-0.020790947597352328,1.0,0.04588198522164982
3.0,3.0,0.2,0.001,0.1,0.05903538014648052,0.06767555040003853,0.21457162363858284,0.8321900652354763,-0.06455414574990798,0.19355236778468587,41.0,-0.16348915571819111,0.16828991541787347,1.0,6.269088511372128e-17
3.0,3.0,0.1,0.001,0.1,0.3917923032515022,0.051593393579463576,1.9740603017182503,0.008471725448401652,-0.07752463403609616,0.20126673642130202,677.0,-0.00800893502413097,0.05470485380787243,1.0,9.001350538926974e-16
3.0,3.0,0.2,0.1,0.1,0.3195667220985,0.08183413231311715,3.638057424554428,13.252324222768907,-0.044043525792248045,0.12434569274020131,121.0,-0.07405978674607644,0.13181142057150355,1.0,0.1444445865234451
3.0,3.0,0.1,0.1,0.1,0.04309246541356214,0.03419855590403774,0.1999687461843343,0.7774131613174325,-0.06657322687646479,0.1993323949168758,41.0,-0.2100503696551292,0.16682451927009603,1.0,2.952324350798014e-17
3.0,3.0,0.1,0.2,0.1,0.028176799108890167,0.030349094093121736,0.19880802036593415,0.7712288060633924,-0.06631810544733097,0.19855998170801634,41.0,-0.2131143228432944,0.16628081636489495,1.0,3.0288613752393205e-17
3.0,3.0,0.1,0.3,0.1,0.713410734313738,0.03656603781439241,2.8750691167748235,10.561793083798449,-0.047931314172180474,0.12615060978168943,108.0,-0.08706444631615025,0.14281539711366348,1.0,0.14127276806510156
3.0,3.0,0.2,0.2,0.1,0.3845341181052375,0.05722701287058079,2.8814064244262414,0.24294378237546832,-0.07624814498744259,0.1999271301655896,519.0,-0.008219686991025314,-0.04462543272129912,1.0,0.009525132813932457
3.0,3.0,0.1,0.4,0.1,0.2657966212444476,0.033375859602503916,5.866573402691317,5.930833371791184,-0.07257667552776804,0.20444958101488395,184.0,-0.03918822992387986,0.033801106029157896,1.0,2.9687493183310167e-17
3.0,3.0,0.2,0.3,0.1,0.45979506070962795,0.08453719213544218,7.541294206255904,10.559874705453188,-0.059900221759492625,0.17492713068500487,326.0,-0.029413352856520112,0.011586843183867206,1.0,0.04377166660365247
3.0,3.0,0.1,0.5,0.1,0.6847353022650227,0.05010982403057791,0.3317441423919016,0.02382875154560177,-0.0690138113451315,0.20138509091892565,4084.0,-0.000283744606272493,0.010855090922681648,1.0,2.0826298610597014e-6
3.0,3.0,0.1,0.001,0.1,0.0008766095507584907,0.05906119530963676,0.20398216821451962,0.7840895808934678,-0.06910308681678938,0.2066966082979574,41.0,-0.27024626810528873,0.18104765141904192,1.0,6.046631490178859e-17
3.0,3.0,0.2,0.4,0.1,0.6565523075287962,0.10185034062074563,2.051648386763238,0.18799208345521767,-0.07330817661236957,0.20946226882102606,424.0,-0.013711169056193163,-0.02884099723326852,1.0,3.080119342892768e-14
3.0,3.0,0.1,0.1,0.1,0.3566874980306734,0.040097596726867996,5.8044511019893905,15.774991219565957,-0.05060663769235726,0.14403160485279168,152.0,-0.05832042529786455,0.09241038629714618,1.0,0.10885399074797172
3.0,3.0,0.1,0.2,0.1,0.5082868414753293,0.04686508039199443,1.7530526381619531,0.015410660502642174,-0.06662000928508588,0.19488992077961154,1269.0,-0.0037568996426347034,-0.008463184877719798,1.0,0.00424624560680088
3.0,3.0,0.2,0.5,0.1,0.47943508793774037,0.06731179131896933,13.270914574566278,26.86413397671514,-0.0521117586656068,0.14960975081521521,223.0,-0.03847784134489108,0.022618918899910766,1.0,0.11881547331808766
3.0,3.0,0.1,0.3,0.1,0.11794047699276056,0.03395874676255992,0.6069047272295162,2.3441701566173925,-0.06716760359949556,0.19802614611241706,59.0,-0.12074825997434027,0.1641776367975133,1.0,3.084908348898878e-17
3.0,3.0,0.1,0.4,0.1,0.5305875502445545,0.040490976461911174,2.4321433733131173,0.14833562071864353,-0.07873009276761272,0.20217813633074602,850.0,-0.007835732847356919,0.050457986773145946,1.0,0.009560415504975009
3.0,3.0,0.2,0.001,0.1,0.032473711743855195,0.03288236131647676,0.20956151213177526,0.8055365789763919,-0.06600985630864431,0.19702151649769292,41.0,-0.20569772924609614,0.1710367139778916,1.0,3.611255950682189e-17
3.0,3.0,0.1,0.5,0.1,0.5635165132211519,0.04913603087683786,5.835363048420951,4.6252051783403925,-0.062297906569762085,0.17612634924945025,296.0,-0.025383384908137217,-0.05137973654775705,1.0,0.03474009901524886
3.0,3.0,0.2,0.1,0.1,0.08762109211880449,0.05877307870984892,0.5541793499792222,2.00034110335828,-0.06556407281209796,0.18825117999435492,58.0,-0.13187768037504516,0.16821872411568994,1.0,6.424603325469628e-17
3.0,3.0,0.1,0.001,0.2,0.13575400655064487,0.03852176730449273,1.233085732036822,4.518838845116617,-0.06756223205732156,0.19754407769825608,74.0,-0.10285372274845206,0.16485904283630773,1.0,3.005515659011546e-17
3.0,3.0,0.1,0.1,0.2,0.32995954036013825,0.0346510856399424,3.8450677572323406,12.217413429728618,-0.05014599562452508,0.1344282156061165,124.0,-0.07491207677733663,0.11841252263105612,1.0,0.1950859212614101
3.0,3.0,0.2,0.2,0.1,0.39558912949777114,0.05240542058055285,9.848892905558998,18.87542679540611,-0.055777608324969044,0.1623868443399531,206.0,-0.04259821865722356,0.0322528450331616,1.0,0.05806098967040807
3.0,3.0,0.1,0.2,0.2,0.5409242567315389,0.035129593286312544,2.172626928870812,0.07347926552776453,-0.06998613156887527,0.19533419409056374,820.0,-0.00679921271815813,0.04261544330898165,1.0,0.007431272233863432
3.0,3.0,0.1,0.3,0.2,0.9063125687444753,0.04222448889302417,6.519541925161789,20.565744098033775,-0.03690054654571742,0.1002054085500007,177.0,-0.05103927684505505,0.06937621155748856,1.0,0.3070337000619318
3.0,3.0,0.2,0.3,0.1,0.11522059424262965,0.07196617149867579,0.4850638311710963,2.05864818709758,-0.07501967239081085,0.2249589769074202,51.0,-0.13670575186996398,0.19498983947684467,1.0,4.1231454231879613e-17
3.0,3.0,0.1,0.4,0.2,0.4367383290617179,0.045499403405430225,4.6406001277552456,2.298996516629912,-0.07012559862875356,0.19038153690166992,351.0,-0.017738313268165135,-0.02221523692202649,1.0,0.01933596229773828
3.0,3.0,0.2,0.4,0.1,0.19833075749043783,0.08696556368023078,5.2344279347484655,13.486026556948563,-0.07532609873312936,0.20951720036922383,136.0,-0.05477716222792517,0.12524900444596043,1.0,3.32045079338942e-17
3.0,3.0,0.1,0.5,0.2,0.5799989616611475,0.05507822491283097,0.4858976958924594,0.006362934992536517,-0.06955909580999234,0.20369019435703792,11299.0,-0.00027528467072593377,0.10339581961569178,1.0,0.0002812154152125851
3.0,3.0,0.1,0.001,0.2,0.574688230451836,0.05732789136480046,6.601936506345144,15.68215991235462,-0.05861128654447034,0.16197846367843574,161.0,-0.052140019012207835,0.08104140856932394,1.0,0.07598903663255856
3.0,3.0,0.2,0.5,0.1,0.39082216621033855,0.05808532331010334,3.7597183019080487,14.06059599406208,-0.016531104806127708,0.053045726549591755,155.0,-0.05988006514460481,0.06810501259696745,1.0,0.23098706222916293
3.0,3.0,0.1,0.1,0.2,0.05162671353570339,0.030008025055897752,0.2252209241086164,0.8879702676072863,-0.06755438467971743,0.20017576457787475,42.0,-0.18941272806217144,0.1676682354071343,1.0,2.947603953779322e-17
3.0,3.0,0.1,0.2,0.2,0.501950083701253,0.053998553718214784,3.2617852031642856,1.5138900040680512,-0.07584012655926485,0.20079642675733345,287.0,-0.024549900851558906,0.0014019058464061853,1.0,5.727508215533232e-17
3.0,3.0,0.2,0.001,0.2,0.30843714804529226,0.0541003554372097,5.526124065306623,18.66491176644815,-0.0516121260471302,0.14269508043150422,138.0,-0.06287178253967458,0.1252191635663231,1.0,0.10075676027640268
3.0,3.0,0.1,0.3,0.2,0.4709268044678674,0.06226064461086484,5.447728454858319,15.620637542435341,-0.05796657302619319,0.15573105121195605,142.0,-0.059482798153283487,0.10983751542733886,1.0,0.0877094460295401
3.0,3.0,0.1,0.4,0.2,0.38786089219709335,0.045825421097415955,4.0658756198936485,0.941802907271901,-0.06653777892566838,0.18734295380286156,584.0,-0.009864371442353935,0.05289170473241611,1.0,0.010475125004206996
3.0,3.0,0.2,0.1,0.2,0.21754771697397926,0.04639498365962778,5.0035820425704856,1.39739563854979,-0.07465156339050542,0.1967342849209958,271.0,-0.02373785288165285,-0.10319273233772172,1.0,6.412096787091503e-17
3.0,3.0,0.1,0.5,0.2,0.3587722916578461,0.04896843318489541,1.8706024228842308,0.008160061389973211,-0.07066325915517396,0.20624977648670587,1020.0,-0.004639727505528934,0.07711302632192218,1.0,4.176275531439533e-16
3.0,3.0,0.1,0.001,0.2,0.14901661420221818,0.05124652039064022,0.8725430640166969,3.4086008690440495,-0.06906516805967125,0.20339113441882764,66.0,-0.10998940127517773,0.17203570827707626,1.0,5.949832378779794e-17
3.0,3.0,0.2,0.2,0.2,0.7658865385076375,0.12293849743144716,19.071591699817905,36.679643738232365,-0.054192244742090695,0.12936519995020737,240.0,-0.034419476704764126,0.026238141496866013,1.0,0.07462266684114406
